meanOpts,sdOpts,rmse,coverage,mape
11,3.5,0.10575045052307613,0.8636363636363636,0.09035832071971009
11,4,0.10664352818919544,0.8636363636363636,0.09111090591772629
11,4.5,0.10449572745042715,0.8468468468468469,0.08867514633385867
11,5,0.10455249879722645,0.8468468468468469,0.08833673120514622
11,5.5,0.10445192623892174,0.8558558558558559,0.08768076495352059
11,6,0.1041317421229175,0.8648648648648649,0.08699348618015908
11,6.5,0.1036428650260086,0.8648648648648649,0.08621017392065836
11,7,0.10316806899070677,0.8648648648648649,0.08531305887965802
11,7.5,0.10028845492588677,0.8571428571428571,0.08234852371113129
11,8,0.09967770334250632,0.8928571428571429,0.0817395943259357
11,8.5,0.0990666777178772,0.8928571428571429,0.08198974129868473
11,9,0.09832009343666794,0.9017857142857143,0.0821123619326173
11,9.5,0.11466697442426442,0.8672566371681416,0.09632856257701443
11,10,0.11445572924910408,0.8672566371681416,0.09592099547706795
11.5,0.5,0.10279589565449758,0.8636363636363636,0.08536731685619664
11.5,1,0.10358724523736995,0.8636363636363636,0.08636337415328368
11.5,1.5,0.10468374645069205,0.8545454545454545,0.08770535013586976
11.5,2,0.10591542147548513,0.8454545454545455,0.0891972448742552
11.5,2.5,0.10716355425674334,0.8454545454545455,0.09073248247130107
11.5,3,0.10833131864503882,0.8545454545454545,0.09222389199033777
11.5,3.5,0.10924060175204707,0.8636363636363636,0.0932710840771478
11.5,4,0.10995751829683406,0.8636363636363636,0.0939499858437839
11.5,4.5,0.11027240142351122,0.8636363636363636,0.09406674010313716
11.5,5,0.11040441868917923,0.8636363636363636,0.09376547059840204
11.5,5.5,0.11025746534976136,0.8727272727272727,0.09310476107903676
11.5,6,0.10664792801077422,0.8378378378378378,0.08927642755904855
11.5,6.5,0.10616179939591977,0.8468468468468469,0.08852201812228773
11.5,7,0.10557103533325025,0.8558558558558559,0.08759510636787031
11.5,7.5,0.10485443616065004,0.8738738738738738,0.0864844088129969
11.5,8,0.1041250838178687,0.8738738738738738,0.08554459030790651
11.5,8.5,0.11536384374642741,0.8660714285714286,0.09765373561472386
11.5,9,0.11509771633057725,0.8660714285714286,0.09751875220796222
11.5,9.5,0.11478568899240618,0.8660714285714286,0.09765246607078379
11.5,10,0.11436625786988365,0.8839285714285714,0.09766137558820853
12,0.5,0.10737671879244137,0.8348623853211009,0.08885916167265821
12,1,0.10824740881196425,0.8348623853211009,0.08990601317478428
12,1.5,0.10950736038155914,0.8440366972477065,0.09142527330783974
12,2,0.11101344734303932,0.8440366972477065,0.09320587786066398
12,2.5,0.11249494514264427,0.8440366972477065,0.09493769789406306
12,3,0.1138995964148563,0.8348623853211009,0.09653860558221884
12,3.5,0.11504781968619748,0.8348623853211009,0.09779236099794265
12,4,0.11596175210053963,0.8348623853211009,0.09861729441051405
12,4.5,0.11335535134449436,0.8363636363636363,0.09660094755845174
12,5,0.11328058283368568,0.8363636363636363,0.09626988392165023
12,5.5,0.11304146552533993,0.8363636363636363,0.09564143373077498
12,6,0.11262499370097284,0.8727272727272727,0.09474965905123614
12,6.5,0.11208454328510238,0.8727272727272727,0.09380911032320295
12,7,0.11147117302128072,0.8636363636363636,0.09269545652652844
12,7.5,0.10715258134805136,0.8468468468468469,0.08865356295363863
12,8,0.1063637937506916,0.8648648648648649,0.08751303407570758
12,8.5,0.10543226437573416,0.8738738738738738,0.08662834766100443
12,9,0.10446128952341721,0.8738738738738738,0.08616080011882173
12,9.5,0.11726129241808589,0.8738738738738738,0.0992983292557065
12,10,0.11653564331777215,0.8660714285714286,0.09954191361894439
12.5,0.5,0.11164561765177312,0.8348623853211009,0.09193665257378095
12.5,1,0.11246246082038217,0.8348623853211009,0.0929258700628837
12.5,1.5,0.11363764759200157,0.8348623853211009,0.09439078561778977
12.5,2,0.11499701882077044,0.8348623853211009,0.09608341148507527
12.5,2.5,0.11634392447574972,0.8348623853211009,0.09774741694261187
12.5,3,0.11759923587121317,0.8348623853211009,0.09930244444656149
12.5,3.5,0.11854526977559325,0.8256880733944955,0.10047759724683226
12.5,4,0.11928993697923415,0.8256880733944955,0.10125403909890304
12.5,4.5,0.11972229712669344,0.8256880733944955,0.10157066213169304
12.5,5,0.11977464512017039,0.8256880733944955,0.10138495024729327
12.5,5.5,0.11970227464759503,0.8256880733944955,0.10103016912570059
12.5,6,0.11922867847727091,0.8256880733944955,0.10025033231677544
12.5,6.5,0.11478004514153041,0.8454545454545455,0.09608678196991721
12.5,7,0.11400997279545445,0.8454545454545455,0.09499950623326951
12.5,7.5,0.11316468953256933,0.8454545454545455,0.09371809152285415
12.5,8,0.1123097086987105,0.8636363636363636,0.09235462513666047
12.5,8.5,0.11135774255585264,0.8636363636363636,0.09106617420766959
12.5,9,0.12070770010797136,0.8468468468468469,0.10188758359225995
12.5,9.5,0.1198988496440993,0.8558558558558559,0.10121788961488457
12.5,10,0.11920329729194493,0.8738738738738738,0.10120177792829321
13,0.5,0.1163468896574177,0.7962962962962963,0.09505274973158821
13,1,0.1172627293282511,0.7962962962962963,0.0961423131963348
13,1.5,0.11859355505681349,0.8148148148148148,0.09774066661766666
13,2,0.12019397689247557,0.8240740740740741,0.09963365526793568
13,2.5,0.12181569637660357,0.8148148148148148,0.10153038052199961
13,3,0.1233036377586172,0.8148148148148148,0.10322176132737534
13,3.5,0.12461027398156217,0.8055555555555556,0.10464124450977456
13,4,0.12557117253258834,0.8055555555555556,0.10555990879707612
13,4.5,0.12275264027540127,0.8165137614678899,0.10387458738055298
13,5,0.1227930989120242,0.8073394495412844,0.1037487423532115
13,5.5,0.12251602724567397,0.8073394495412844,0.10314218640550324
13,6,0.12209159499703436,0.7981651376146789,0.10248778501773785
13,6.5,0.12152961980198743,0.8073394495412844,0.10160061703537261
13,7,0.12076221018890161,0.8073394495412844,0.10043996054603563
13,7.5,0.1199766994023791,0.8165137614678899,0.09919054387942805
13,8,0.11476435889427208,0.8363636363636363,0.0946108211385372
13,8.5,0.11373064496903912,0.8363636363636363,0.09315670776908144
13,9,0.1255175322574686,0.8363636363636363,0.10472813879658975
13,9.5,0.12436511899113761,0.8363636363636363,0.1036283739785984
13,10,0.12342491344170285,0.8545454545454545,0.1034090649836531
13.5,0.5,0.12059477448524264,0.7962962962962963,0.09786796361482086
13.5,1,0.12144052292732756,0.7870370370370371,0.09889730733952769
13.5,1.5,0.12267770751309544,0.7777777777777778,0.10044062501317491
13.5,2,0.12414846992082813,0.7777777777777778,0.10228005270220589
13.5,2.5,0.12561206546509066,0.7777777777777778,0.1041469345093494
13.5,3,0.1269171268131351,0.7870370370370371,0.10580564058161163
13.5,3.5,0.12809583837627553,0.7870370370370371,0.10720648933527539
13.5,4,0.1288554770539512,0.7777777777777778,0.10809099366428557
13.5,4.5,0.12932915042631768,0.7685185185185185,0.10843289221124569
13.5,5,0.12955055187938913,0.7685185185185185,0.1084783366859699
13.5,5.5,0.12938132175967204,0.7685185185185185,0.10816725006543061
13.5,6,0.12907535713050325,0.7685185185185185,0.10761333639548044
13.5,6.5,0.12417684688581168,0.7981651376146789,0.10368685414298762
13.5,7,0.12340793193579797,0.7981651376146789,0.1025864047719253
13.5,7.5,0.12255563828082347,0.8165137614678899,0.10128824787493197
13.5,8,0.12157717152110006,0.8165137614678899,0.09989066237011685
13.5,8.5,0.1206492343226794,0.8165137614678899,0.09846045605764038
13.5,9,0.11949703526032743,0.8165137614678899,0.0970354093250491
13.5,9.5,0.12761906392774974,0.8272727272727273,0.10624586774097929
13.5,10,0.12639743626722164,0.8363636363636363,0.10530477581691362
14,0.5,0.1253141315872448,0.7570093457943925,0.10073472585769454
14,1,0.1262454569704271,0.7476635514018691,0.10178397530560598
14,1.5,0.12767535084969958,0.7476635514018691,0.10340066781896025
14,2,0.1293296802731654,0.7476635514018691,0.10530328816791316
14,2.5,0.1310941099827735,0.7476635514018691,0.10729639782873392
14,3,0.13266981205388848,0.7383177570093458,0.10908165077498327
14,3.5,0.13410063276782402,0.7383177570093458,0.11068333897837335
14,4,0.1351249743736184,0.7383177570093458,0.11185210905184474
14,4.5,0.13584370364453016,0.7383177570093458,0.11260301372302696
14,5,0.13245221917304995,0.7592592592592593,0.11057110454250425
14,5.5,0.1322533790614865,0.7592592592592593,0.1102823167393176
14,6,0.1318709363413883,0.7592592592592593,0.10972808759465183
14,6.5,0.13127873884732744,0.7592592592592593,0.1088699356995205
14,7,0.13058723736129405,0.7592592592592593,0.10780439401888751
14,7.5,0.1297562327864272,0.7777777777777778,0.10652759712888554
14,8,0.12879866163704679,0.7870370370370371,0.10509447182032597
14,8.5,0.12310068172218797,0.8165137614678899,0.10057455191337922
14,9,0.13444484500589993,0.7798165137614679,0.11150835889044385
14,9.5,0.13325821472604962,0.7981651376146789,0.10954044670043499
14,10,0.13208512620457097,0.8073394495412844,0.10803972475329353
14.5,0.5,0.12942352226168288,0.7476635514018691,0.1033305419289947
14.5,1,0.13028969111035935,0.7476635514018691,0.10433869820245409
14.5,1.5,0.1315858712638529,0.7476635514018691,0.10592081798891115
14.5,2,0.13308445527952772,0.7476635514018691,0.10778180134729247
14.5,2.5,0.13465799063444017,0.7476635514018691,0.1097168121385529
14.5,3,0.13612867152782998,0.7383177570093458,0.11150920330380229
14.5,3.5,0.1373590026000005,0.7289719626168224,0.11294885097740126
14.5,4,0.1382977902475353,0.7289719626168224,0.11393475671596047
14.5,4.5,0.13891758375191787,0.7289719626168224,0.11471392749326312
14.5,5,0.13918200346667708,0.7289719626168224,0.1149392537452303
14.5,5.5,0.1391953282031273,0.7289719626168224,0.11470118525128857
14.5,6,0.13886264165609175,0.7289719626168224,0.11408431478126153
14.5,6.5,0.13845077504853312,0.7289719626168224,0.11324447544707336
14.5,7,0.13318378818768237,0.75,0.10977151025581416
14.5,7.5,0.1323343154804137,0.7685185185185185,0.10854160686868465
14.5,8,0.1313504619875479,0.7685185185185185,0.10712895671207076
14.5,8.5,0.13037784471750755,0.7685185185185185,0.10572380613268839
14.5,9,0.12928061770057636,0.7777777777777778,0.104362295087153
14.5,9.5,0.13665484401236613,0.7706422018348624,0.11284278728771767
14.5,10,0.13540074299698288,0.7889908256880734,0.110748610335137
15,0.5,0.1340279391088799,0.7264150943396226,0.1061793512163647
15,1,0.13502092724641324,0.7264150943396226,0.10715784294454457
15,1.5,0.13647478520145623,0.7264150943396226,0.10867790267149953
15,2,0.13819718890495902,0.7264150943396226,0.11056702368618701
15,2.5,0.13999560020846047,0.7264150943396226,0.11260978126834721
15,3,0.14178577648553406,0.7264150943396226,0.11466732507713026
15,3.5,0.14323427090338248,0.7264150943396226,0.11639238613794298
15,4,0.14441321201690918,0.7264150943396226,0.1177416474695084
15,4.5,0.14518719860979185,0.7264150943396226,0.11854764120695163
15,5,0.14194369651657834,0.7289719626168224,0.11685139482904647
15,5.5,0.14189519913296256,0.7289719626168224,0.11665901516069693
15,6,0.1415714683903334,0.7289719626168224,0.11606184359228222
15,6.5,0.1410559661383468,0.7289719626168224,0.1151949810127204
15,7,0.14046034159349088,0.7289719626168224,0.114185140957968
15,7.5,0.1396198207004419,0.7289719626168224,0.11296818728590857
15,8,0.1388133721766151,0.7289719626168224,0.11187361262743299
15,8.5,0.13277871695707535,0.7592592592592593,0.1075778487899487
15,9,0.14436872055499417,0.7314814814814815,0.11915388457000574
15,9.5,0.14314257992731036,0.7407407407407407,0.1169459906048801
15,10,0.14177785709646779,0.7592592592592593,0.11455985879036255
